path	line	column	token	old	new	action	reason
templates/governance/change-log.md	77	12	路径 / 版本	[路径 / 版本]	[[路径 / 版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	78	12	路径 / 版本	[路径 / 版本]	[[路径 / 版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	85	1	填写，例如 v0.8.2	[填写，例如 v0.8.2]	[[填写，例如 v0.8.2]]	MIGRATE	fillable-slot
templates/governance/change-log.md	92	1	Story Bible 路径与版本	[Story Bible 路径与版本]	[[Story Bible 路径与版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	95	1	剧本路径与版本	[剧本路径与版本]	[[剧本路径与版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	98	1	如适用，填写路径与版本	[如适用，填写路径与版本]	[[如适用，填写路径与版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	261	4	Unreleased	[Unreleased]	[Unreleased]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	265	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	265	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	265	22	新增内容	[新增内容]	[[新增内容]]	MIGRATE	fillable-slot
templates/governance/change-log.md	265	32	文件/角色/场景/资产	[文件/角色/场景/资产]	[[文件/角色/场景/资产]]	MIGRATE	fillable-slot
templates/governance/change-log.md	265	49	APPROVED / IN_PROGRESS	[APPROVED / IN_PROGRESS]	[[APPROVED / IN_PROGRESS]]	MIGRATE	fillable-slot
templates/governance/change-log.md	265	77	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	269	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	22	旧内容	[旧内容]	[[旧内容]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	31	新内容	[新内容]	[[新内容]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	40	原因	[原因]	[[原因]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	48	范围	[范围]	[[范围]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	56	状态	[状态]	[[状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	269	64	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	273	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	273	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	273	22	旧文件/旧规则/旧资产	[旧文件/旧规则/旧资产]	[[旧文件/旧规则/旧资产]]	MIGRATE	fillable-slot
templates/governance/change-log.md	273	56	新文件/新规则	[新文件/新规则]	[[新文件/新规则]]	MIGRATE	fillable-slot
templates/governance/change-log.md	273	71	条件	[条件]	[[条件]]	MIGRATE	fillable-slot
templates/governance/change-log.md	277	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	277	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	277	22	删除内容	[删除内容]	[[删除内容]]	MIGRATE	fillable-slot
templates/governance/change-log.md	277	32	原因	[原因]	[[原因]]	MIGRATE	fillable-slot
templates/governance/change-log.md	277	42	已同步/待同步	[已同步/待同步]	[[已同步/待同步]]	MIGRATE	fillable-slot
templates/governance/change-log.md	281	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	281	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	281	25	问题	[问题]	[[问题]]	MIGRATE	fillable-slot
templates/governance/change-log.md	281	33	位置	[位置]	[[位置]]	MIGRATE	fillable-slot
templates/governance/change-log.md	281	41	方法	[方法]	[[方法]]	MIGRATE	fillable-slot
templates/governance/change-log.md	281	49	状态	[状态]	[[状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	285	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	285	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	285	22	保密/访问/资产边界修复	[保密/访问/资产边界修复]	[[保密/访问/资产边界修复]]	MIGRATE	fillable-slot
templates/governance/change-log.md	285	40	范围	[范围]	[[范围]]	MIGRATE	fillable-slot
templates/governance/change-log.md	285	48	措施	[措施]	[[措施]]	MIGRATE	fillable-slot
templates/governance/change-log.md	289	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	289	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	289	22	研究结论/来源状态变化	[研究结论/来源状态变化]	[[研究结论/来源状态变化]]	MIGRATE	fillable-slot
templates/governance/change-log.md	289	42	CLM-000	[CLM-000]	[[CLM-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	289	59	SRC-000	[SRC-000]	[[SRC-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	289	74	限制	[限制]	[[限制]]	MIGRATE	fillable-slot
templates/governance/change-log.md	293	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	293	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	293	22	生产方案变化	[生产方案变化]	[[生产方案变化]]	MIGRATE	fillable-slot
templates/governance/change-log.md	293	35	旧	[旧]	[[旧]]	MIGRATE	fillable-slot
templates/governance/change-log.md	293	43	新	[新]	[[新]]	MIGRATE	fillable-slot
templates/governance/change-log.md	293	55	内容	[内容]	[[内容]]	MIGRATE	fillable-slot
templates/governance/change-log.md	297	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	297	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	297	22	权利或许可变化	[权利或许可变化]	[[权利或许可变化]]	MIGRATE	fillable-slot
templates/governance/change-log.md	297	35	对象	[对象]	[[对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	297	43	替换/授权/移除/待法务	[替换/授权/移除/待法务]	[[替换/授权/移除/待法务]]	MIGRATE	fillable-slot
templates/governance/change-log.md	301	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	301	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	301	22	风险变化	[风险变化]	[[风险变化]]	MIGRATE	fillable-slot
templates/governance/change-log.md	301	34	P0/P1/P2	[P0/P1/P2]	[[P0/P1/P2]]	MIGRATE	fillable-slot
templates/governance/change-log.md	301	48	OPEN/MITIGATED/ACCEPTED/CLOSED	[OPEN/MITIGATED/ACCEPTED/CLOSED]	[[OPEN/MITIGATED/ACCEPTED/CLOSED]]	MIGRATE	fillable-slot
templates/governance/change-log.md	305	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	305	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	305	35	旧基线不再有效的原因	[旧基线不再有效的原因]	[[旧基线不再有效的原因]]	MIGRATE	fillable-slot
templates/governance/change-log.md	305	53	必须更新的文件/资产	[必须更新的文件/资产]	[[必须更新的文件/资产]]	MIGRATE	fillable-slot
templates/governance/change-log.md	305	69	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	325	4	vX.Y.Z	[vX.Y.Z]	[[vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/change-log.md	325	15	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/governance/change-log.md	329	11	此版本解决什么、可用于什么阶段	[此版本解决什么、可用于什么阶段]	[[此版本解决什么、可用于什么阶段]]	MIGRATE	fillable-slot
templates/governance/change-log.md	330	11	上一稳定版本	[上一稳定版本]	[[上一稳定版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	331	13	NOTICE-000, NOTICE-000	[NOTICE-000, NOTICE-000]	[[NOTICE-000, NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	332	13	REVIEW-000	[REVIEW-000]	[[REVIEW-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	333	12	Story Bible vX.Y.Z	[Story Bible vX.Y.Z]	[[Story Bible vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/change-log.md	334	13	文件路径 / 版本	[文件路径 / 版本]	[[文件路径 / 版本]]	MIGRATE	fillable-slot
templates/governance/change-log.md	341	5	新增对象	[新增对象]	[[新增对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	341	15	文件/模块/角色/规则/场景/资产	[文件/模块/角色/规则/场景/资产]	[[文件/模块/角色/规则/场景/资产]]	MIGRATE	fillable-slot
templates/governance/change-log.md	341	39	用途	[用途]	[[用途]]	MIGRATE	fillable-slot
templates/governance/change-log.md	341	47	影响范围	[影响范围]	[[影响范围]]	MIGRATE	fillable-slot
templates/governance/change-log.md	341	57	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	342	5	新增对象	[新增对象]	[[新增对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	342	15	内容	[内容]	[[内容]]	MIGRATE	fillable-slot
templates/governance/change-log.md	342	24	如何验证	[如何验证]	[[如何验证]]	MIGRATE	fillable-slot
templates/governance/change-log.md	342	34	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	346	5	对象	[对象]	[[对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	346	15	旧状态	[旧状态]	[[旧状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	346	26	新状态	[新状态]	[[新状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	346	36	原因	[原因]	[[原因]]	MIGRATE	fillable-slot
templates/governance/change-log.md	346	44	人物/因果/信息/制作	[人物/因果/信息/制作]	[[人物/因果/信息/制作]]	MIGRATE	fillable-slot
templates/governance/change-log.md	346	61	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	347	5	对象	[对象]	[[对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	347	15	旧结构/旧策略	[旧结构/旧策略]	[[旧结构/旧策略]]	MIGRATE	fillable-slot
templates/governance/change-log.md	347	30	新结构/新策略	[新结构/新策略]	[[新结构/新策略]]	MIGRATE	fillable-slot
templates/governance/change-log.md	347	44	对后续产生的变化	[对后续产生的变化]	[[对后续产生的变化]]	MIGRATE	fillable-slot
templates/governance/change-log.md	347	58	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	351	5	对象	[对象]	[[对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	351	13	旧文件/旧规则/旧资产	[旧文件/旧规则/旧资产]	[[旧文件/旧规则/旧资产]]	MIGRATE	fillable-slot
templates/governance/change-log.md	351	40	新对象	[新对象]	[[新对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	351	51	版本或日期	[版本或日期]	[[版本或日期]]	MIGRATE	fillable-slot
templates/governance/change-log.md	351	62	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	355	5	对象	[对象]	[[对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	355	16	角色/支线/场景/资产/规则	[角色/支线/场景/资产/规则]	[[角色/支线/场景/资产/规则]]	MIGRATE	fillable-slot
templates/governance/change-log.md	355	37	原因	[原因]	[[原因]]	MIGRATE	fillable-slot
templates/governance/change-log.md	355	48	范围	[范围]	[[范围]]	MIGRATE	fillable-slot
templates/governance/change-log.md	355	56	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	359	5	问题	[问题]	[[问题]]	MIGRATE	fillable-slot
templates/governance/change-log.md	359	16	矛盾/连续性/因果/格式/生产问题	[矛盾/连续性/因果/格式/生产问题]	[[矛盾/连续性/因果/格式/生产问题]]	MIGRATE	fillable-slot
templates/governance/change-log.md	359	41	简述	[简述]	[[简述]]	MIGRATE	fillable-slot
templates/governance/change-log.md	359	49	简述	[简述]	[[简述]]	MIGRATE	fillable-slot
templates/governance/change-log.md	359	57	方法	[方法]	[[方法]]	MIGRATE	fillable-slot
templates/governance/change-log.md	359	65	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	360	5	问题	[问题]	[[问题]]	MIGRATE	fillable-slot
templates/governance/change-log.md	360	16	问题	[问题]	[[问题]]	MIGRATE	fillable-slot
templates/governance/change-log.md	360	25	文件位置	[文件位置]	[[文件位置]]	MIGRATE	fillable-slot
templates/governance/change-log.md	360	35	结果	[结果]	[[结果]]	MIGRATE	fillable-slot
templates/governance/change-log.md	360	43	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	364	5	问题	[问题]	[[问题]]	MIGRATE	fillable-slot
templates/governance/change-log.md	364	16	访问/保密/素材泄露/账号/敏感数据	[访问/保密/素材泄露/账号/敏感数据]	[[访问/保密/素材泄露/账号/敏感数据]]	MIGRATE	fillable-slot
templates/governance/change-log.md	364	41	措施	[措施]	[[措施]]	MIGRATE	fillable-slot
templates/governance/change-log.md	364	49	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	5	Claim/Source	[Claim/Source]	[[Claim/Source]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	23	CLM-000	[CLM-000]	[[CLM-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	40	旧状态	[旧状态]	[[旧状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	51	新状态	[新状态]	[[新状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	61	SRC-000	[SRC-000]	[[SRC-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	76	限制	[限制]	[[限制]]	MIGRATE	fillable-slot
templates/governance/change-log.md	368	84	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	372	5	生产决策	[生产决策]	[[生产决策]]	MIGRATE	fillable-slot
templates/governance/change-log.md	372	17	旧方案	[旧方案]	[[旧方案]]	MIGRATE	fillable-slot
templates/governance/change-log.md	372	28	新方案	[新方案]	[[新方案]]	MIGRATE	fillable-slot
templates/governance/change-log.md	372	38	预算/安全/AI 可行性/排期	[预算/安全/AI 可行性/排期]	[[预算/安全/AI 可行性/排期]]	MIGRATE	fillable-slot
templates/governance/change-log.md	372	59	镜头/资产/时长	[镜头/资产/时长]	[[镜头/资产/时长]]	MIGRATE	fillable-slot
templates/governance/change-log.md	372	73	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	376	5	权利决策	[权利决策]	[[权利决策]]	MIGRATE	fillable-slot
templates/governance/change-log.md	376	15	对象	[对象]	[[对象]]	MIGRATE	fillable-slot
templates/governance/change-log.md	376	24	旧状态	[旧状态]	[[旧状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	376	35	新状态	[新状态]	[[新状态]]	MIGRATE	fillable-slot
templates/governance/change-log.md	376	45	替换/授权/移除/法务确认	[替换/授权/移除/法务确认]	[[替换/授权/移除/法务确认]]	MIGRATE	fillable-slot
templates/governance/change-log.md	376	64	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	5	风险	[风险]	[[风险]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	15	OPEN/MITIGATED	[OPEN/MITIGATED]	[[OPEN/MITIGATED]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	37	ACCEPTED/CLOSED	[ACCEPTED/CLOSED]	[[ACCEPTED/CLOSED]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	59	理由	[理由]	[[理由]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	69	措施	[措施]	[[措施]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	78	角色	[角色]	[[角色]]	MIGRATE	fillable-slot
templates/governance/change-log.md	380	86	日期	[日期]	[[日期]]	MIGRATE	fillable-slot
templates/governance/change-log.md	386	16	变化名称	[变化名称]	[[变化名称]]	MIGRATE	fillable-slot
templates/governance/change-log.md	387	9	旧事实/文件/流程	[旧事实/文件/流程]	[[旧事实/文件/流程]]	MIGRATE	fillable-slot
templates/governance/change-log.md	388	9	新事实/文件/流程	[新事实/文件/流程]	[[新事实/文件/流程]]	MIGRATE	fillable-slot
templates/governance/change-log.md	389	13	具体原因	[具体原因]	[[具体原因]]	MIGRATE	fillable-slot
templates/governance/change-log.md	390	10	文件、场景、资产、镜头、配音、字幕、UI、研究或制作包	[文件、场景、资产、镜头、配音、字幕、UI、研究或制作包]	[[文件、场景、资产、镜头、配音、字幕、UI、研究或制作包]]	MIGRATE	fillable-slot
templates/governance/change-log.md	391	11	范围	[范围]	[[范围]]	MIGRATE	fillable-slot
templates/governance/change-log.md	392	10	范围/例外	[范围/例外]	[[范围/例外]]	MIGRATE	fillable-slot
templates/governance/change-log.md	393	10	条件	[条件]	[[条件]]	MIGRATE	fillable-slot
templates/governance/change-log.md	394	8	NOTICE-000	[NOTICE-000]	[[NOTICE-000]]	MIGRATE	fillable-slot
templates/governance/change-log.md	471	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	472	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	473	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	474	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	474	23	编号	[编号]	[[编号]]	MIGRATE	fillable-slot
templates/governance/change-log.md	475	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	476	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	477	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	478	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	479	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	480	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	484	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	485	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	486	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	487	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	488	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	489	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	490	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	494	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	495	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	496	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	497	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	498	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	499	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	500	3	 	[ ]	[ ]	PRESERVE	markdown-checkbox
templates/governance/change-log.md	566	4	Unreleased	[Unreleased]	[Unreleased]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	570	4	ARCH-001	[ARCH-001]	[ARCH-001]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	574	4	ARCH-002	[ARCH-002]	[ARCH-002]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	578	4	ARCH-003	[ARCH-003]	[ARCH-003]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	582	4	ARCH-001	[ARCH-001]	[ARCH-001]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	586	4	v0.1.0	[v0.1.0]	[v0.1.0]	PRESERVE	fixed-changelog-label
templates/governance/change-log.md	586	15	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/governance/change-log.md	591	13	待补	[待补]	[[待补]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	2	22	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	4	21	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	5	27	SLUG	[SLUG]	[[SLUG]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	8	8	OWNER	[OWNER]	[[OWNER]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	21	3	project-root	[project-root]	[[project-root]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	128	10	中文名称	[中文名称]	[[中文名称]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	129	13	英文名或工作名	[英文名或工作名]	[[英文名或工作名]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	130	11	PROJECT_ID	[PROJECT_ID]	[[PROJECT_ID]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	131	13	project-slug	[project-slug]	[[project-slug]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	132	21	MAJOR	[MAJOR]	[[MAJOR]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	132	29	MINOR	[MINOR]	[[MINOR]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	132	37	PATCH	[PATCH]	[[PATCH]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	135	10	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	136	10	YYYY-MM-DD	[YYYY-MM-DD]	[[YYYY-MM-DD]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	137	11	姓名 / 角色	[姓名 / 角色]	[[姓名 / 角色]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	138	11	姓名 / 角色	[姓名 / 角色]	[[姓名 / 角色]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	139	11	姓名 / 角色	[姓名 / 角色]	[[姓名 / 角色]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	140	11	姓名 / 角色	[姓名 / 角色]	[[姓名 / 角色]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	143	10	UTC / 指定时区	[UTC / 指定时区]	[[UTC / 指定时区]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	170	3	非目标 1	[非目标 1]	[[非目标 1]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	171	3	非目标 2	[非目标 2]	[[非目标 2]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	172	3	非目标 3	[非目标 3]	[[非目标 3]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	209	10	如适用	[如适用]	[[如适用]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	257	3	填写本项目具体交付条件	[填写本项目具体交付条件]	[[填写本项目具体交付条件]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	258	3	填写审查/锁定条件	[填写审查/锁定条件]	[[填写审查/锁定条件]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	259	3	填写生产与发布条件	[填写生产与发布条件]	[[填写生产与发布条件]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	284	1	观众最初为什么点开？	[观众最初为什么点开？]	[[观众最初为什么点开？]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	287	1	观众为什么继续？	[观众为什么继续？]	[[观众为什么继续？]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	290	1	观众应持续感到什么？	[观众应持续感到什么？]	[[观众应持续感到什么？]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	293	1	观众最终会获得何种兑现？	[观众最终会获得何种兑现？]	[[观众最终会获得何种兑现？]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	296	1	它与同类项目最关键的不同是什么？	[它与同类项目最关键的不同是什么？]	[[它与同类项目最关键的不同是什么？]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	304	3	例如：不以“凶手是谁”作为长线钩子，若作品不准备给出公平解答	[例如：不以“凶手是谁”作为长线钩子，若作品不准备给出公平解答]	[[例如：不以“凶手是谁”作为长线钩子，若作品不准备给出公平解答]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	305	3	例如：不以真实医疗/法律准确性作为营销卖点，若未完成专业审阅	[例如：不以真实医疗/法律准确性作为营销卖点，若未完成专业审阅]	[[例如：不以真实医疗/法律准确性作为营销卖点，若未完成专业审阅]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	306	3	例如：不承诺高规模灾难全景，若制作条件只支持局部灾难表达	[例如：不承诺高规模灾难全景，若制作条件只支持局部灾难表达]	[[例如：不承诺高规模灾难全景，若制作条件只支持局部灾难表达]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	320	1	主角	[主角]	[[主角]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	320	9	外部行动	[外部行动]	[[外部行动]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	321	4	失败代价	[失败代价]	[[失败代价]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	322	3	主要阻碍/对手	[主要阻碍/对手]	[[主要阻碍/对手]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	323	7	核心内在代价或选择	[核心内在代价或选择]	[[核心内在代价或选择]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	329	1	项目必须在结局前回答的戏剧问题。	[项目必须在结局前回答的戏剧问题。]	[[项目必须在结局前回答的戏剧问题。]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	335	1	通过人物选择可被检验的价值命题。	[通过人物选择可被检验的价值命题。]	[[通过人物选择可被检验的价值命题。]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	341	1	对手、旧策略或世界系统所代表的反命题。	[对手、旧策略或世界系统所代表的反命题。]	[[对手、旧策略或世界系统所代表的反命题。]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	464	1	PROJECT vX.Y.Z	[PROJECT vX.Y.Z]	[[PROJECT vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	467	1	BIBLE vX.Y.Z	[BIBLE vX.Y.Z]	[[BIBLE vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	470	1	OUTLINE vX.Y.Z	[OUTLINE vX.Y.Z]	[[OUTLINE vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	473	1	SCRIPT vX.Y.Z	[SCRIPT vX.Y.Z]	[[SCRIPT vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	476	1	PROD vX.Y.Z	[PROD vX.Y.Z]	[[PROD vX.Y.Z]]	MIGRATE	fillable-slot
templates/governance/project-manifest.md	479	1	兼容 / 部分兼容 / 不兼容	[兼容 / 部分兼容 / 不兼容]	[[兼容 / 部分兼容 / 不兼容]]	MIGRATE	fillable-slot
